Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_EMA9,index
2022-07-12,3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3818.800048828125,3817210000,46.800213038928135,-34.65537135004706,-53.1720432755146,131
2022-07-13,3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,3801.780029296875,4109390000,41.079473579312555,-37.44933549362713,-50.02750171913711,132
2022-07-14,3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,3790.3798828125,4199690000,39.93893150890071,-40.462386443619835,-48.11447866403366,133
2022-07-15,3818.0,3863.6201171875,3817.179931640625,3863.159912109375,3863.159912109375,4143800000,45.54711375558027,-38.05343827278148,-46.102270585783224,134
2022-07-18,3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,3830.85009765625,4046870000,51.48918929554745,-30.48422005676548,-42.97866047997968,135
2022-07-19,3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,3936.68994140625,4041070000,49.45220414377115,-26.046071199198195,-39.592142623823385,136
2022-07-20,3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,3959.89990234375,4185300000,55.57444073863132,-16.321861280208395,-34.93808635510039,137
2022-07-21,3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,3998.949951171875,4132790000,57.086532019024325,-6.909774560925598,-29.33242399626543,138
2022-07-22,3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3961.6298828125,3979240000,60.1970716937694,3.9701167561579496,-22.671915845780756,139
2022-07-25,3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3966.840087890625,3568340000,56.819971285254745,9.839663020896296,-16.169600072445345,140
2022-07-26,3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3921.050048828125,3778950000,55.537725245272014,13.329026470240024,-10.269874763908271,141
2022-07-27,3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4023.610107421875,4112180000,55.345111709476065,15.768165356104873,-5.062266739905642,142
2022-07-28,4026.1298828125,4078.949951171875,3992.969970703125,4072.429931640625,4072.429931640625,4413000000,61.3666035207616,23.45844787747501,0.6418761835704885,143
2022-07-29,4087.330078125,4140.14990234375,4079.219970703125,4130.2900390625,4130.2900390625,4616360000,65.47426968195327,34.098332124246554,7.333167371705702,144
2022-08-01,4112.3798828125,4144.9501953125,4096.02001953125,4118.6298828125,4118.6298828125,4202810000,67.01995034458315,44.0441138069109,14.675356658746741,145
2022-08-02,4104.2099609375,4140.47021484375,4079.81005859375,4091.18994140625,4091.18994140625,4727710000,65.98241394301013,50.68273402060049,21.876832131117496,146
2022-08-03,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4155.169921875,4351760000,66.24075298208405,55.605496478384794,28.622565000570958,147
2022-08-04,4154.85009765625,4161.2900390625,4135.419921875,4151.93994140625,4151.93994140625,4283320000,69.3728031660545,62.56920450716552,35.41189290188987,148
2022-08-05,4115.8701171875,4151.580078125,4107.31005859375,4145.18994140625,4145.18994140625,4085940000,64.05272093265303,64.20254763184084,41.17002384788007,149
2022-08-08,4155.93017578125,4186.6201171875,4128.97021484375,4140.06005859375,4140.06005859375,4221090000,66.8650734710978,67.94625364148033,46.52526980660012,150
2022-08-09,4133.10986328125,4137.2998046875,4112.08984375,4122.47021484375,4122.47021484375,3913090000,63.802839066057906,68.28461657049729,50.87713915937956,151
2022-08-10,4181.02001953125,4211.02978515625,4177.259765625,4210.240234375,4210.240234375,4546010000,67.19920274977915,71.59343626906593,55.02039858131684,152
2022-08-11,4227.39990234375,4257.91015625,4201.41015625,4207.27001953125,4207.27001953125,4630200000,70.12187283398393,77.06975647071931,59.43027015919734,153
2022-08-12,4225.02001953125,4280.47021484375,4219.77978515625,4280.14990234375,4280.14990234375,3788010000,69.77829403996743,80.2921847066782,63.60265306869351,154
2022-08-15,4269.3701171875,4301.7900390625,4256.89990234375,4297.14013671875,4297.14013671875,3696830000,72.48400702173704,85.43976806974615,67.97007606890404,155
2022-08-16,4290.4599609375,4325.27978515625,4277.77001953125,4305.2001953125,4305.2001953125,4329820000,73.69027161163608,90.18148310554307,72.41235747623185,156
2022-08-17,4280.39990234375,4302.18017578125,4253.080078125,4274.0400390625,4274.0400390625,3885030000,72.0673126129445,92.0662810024005,76.34314218146558,157
2022-08-18,4273.1298828125,4292.52978515625,4261.97998046875,4283.740234375,4283.740234375,3340330000,70.85287662327279,91.91384154585194,79.45728205434285,158
2022-08-19,4266.31005859375,4266.31005859375,4218.7001953125,4228.47998046875,4228.47998046875,3761340000,69.66687598076945,90.20292617588166,81.60641087865062,159
2022-08-22,4195.080078125,4195.080078125,4129.85986328125,4137.990234375,4137.990234375,3907430000,58.62838523974893,82.15234815716394,81.71559833435329,160
2022-08-23,4133.08984375,4159.77001953125,4124.02978515625,4128.72998046875,4128.72998046875,3823520000,51.0477575593269,69.96361621905453,79.36520191129355,161
2022-08-24,4126.5498046875,4156.56005859375,4119.97021484375,4140.77001953125,4140.77001953125,3583630000,50.30869360511694,59.09502122872345,75.31116577477954,162
2022-08-25,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,4199.1201171875,3566870000,53.283464825288895,52.03700185263824,70.65633299035129,163
2022-08-26,4198.740234375,4203.0400390625,4057.659912109375,4057.659912109375,4057.659912109375,3832750000,57.90455673386877,49.54227190724214,66.43352077372947,164
2022-08-29,4034.580078125,4062.989990234375,4017.419921875,4030.610107421875,4030.610107421875,3396510000,41.82330532145623,33.927730033701664,59.93236262572391,165
2022-08-30,4041.25,4044.97998046875,3965.2099609375,3986.159912109375,3986.159912109375,3835860000,42.52177589689686,21.839547347494772,52.31379957007809,166
2022-08-31,4000.669921875,4015.3701171875,3954.530029296875,3955.0,3955.0,4542490000,39.420780602916395,8.882707986819696,43.62758125342641,167
2022-09-01,3936.72998046875,3970.22998046875,3903.64990234375,3966.85009765625,3966.85009765625,4152250000,35.07977318389344,-6.47051143058161,33.60796271662481,168
2022-09-02,3994.659912109375,4018.429931640625,3906.2099609375,3924.260009765625,3924.260009765625,3665850000,41.37830261331111,-13.804457892477785,24.125478594804296,169
2022-09-06,3930.889892578125,3942.550048828125,3886.75,3908.18994140625,3908.18994140625,4127340000,37.11006078533024,-24.48017866833743,14.404347142175954,170
2022-09-07,3909.429931640625,3987.889892578125,3906.030029296875,3979.8701171875,3979.8701171875,3890320000,35.77276962979448,-34.277276688103484,4.668022376120067,171
2022-09-08,3959.93994140625,4010.5,3944.81005859375,4006.179931640625,4006.179931640625,3966850000,41.14835906733534,-37.533152970854644,-3.772212693274875,172
2022-09-09,4022.93994140625,4076.81005859375,4022.93994140625,4067.360107421875,4067.360107421875,3901940000,47.09598086481417,-34.63068392775858,-9.943906940171617,173
2022-09-12,4083.669921875,4119.27978515625,4083.669921875,4110.41015625,4110.41015625,3814200000,52.11931846789143,-27.117461205001746,-13.378617793137643,174
2022-09-13,4037.1201171875,4037.1201171875,3921.280029296875,3932.68994140625,3932.68994140625,4224550000,48.33114232242608,-24.63537698184473,-15.62996963087906,175
2022-09-14,3940.72998046875,3961.93994140625,3912.179931640625,3946.010009765625,3946.010009765625,4293240000,41.59018329049389,-30.099220739193697,-18.52381985254199,176
2022-09-15,3932.409912109375,3959.139892578125,3888.280029296875,3901.35009765625,3901.35009765625,4441830000,41.057866714571404,-34.700708102090175,-21.759197502451627,177
2022-09-16,3880.949951171875,3880.949951171875,3837.080078125,3873.330078125,3873.330078125,7954650000,37.832552435140904,-42.015480462882806,-25.810454094537864,178
2022-09-19,3849.909912109375,3900.449951171875,3838.5,3899.889892578125,3899.889892578125,3766850000,35.99574223571304,-49.74374704726051,-30.597112685082394,179
2022-09-20,3875.22998046875,3876.010009765625,3827.5400390625,3855.929931640625,3855.929931640625,4058050000,38.61390096920534,-53.211941943135116,-35.120078536692944,180
2022-09-21,3871.39990234375,3907.070068359375,3789.489990234375,3789.929931640625,3789.929931640625,4078330000,38.358293331911234,-55.6283180573605,-39.22172644082646,181
2022-09-22,3782.360107421875,3790.89990234375,3749.449951171875,3757.989990234375,3757.989990234375,4284600000,32.905060477234,-63.990438903500035,-44.175468933361174,182
2022-09-23,3727.139892578125,3727.139892578125,3647.469970703125,3693.22998046875,3693.22998046875,5144270000,30.05166523196307,-74.21775369751595,-50.18392588619213,183
2022-09-26,3682.719970703125,3715.669921875,3644.760009765625,3655.0400390625,3655.0400390625,4886140000,27.951881043957158,-84.92829035296973,-57.132798779547656,184
2022-09-27,3686.43994140625,3717.530029296875,3623.2900390625,3647.2900390625,3647.2900390625,4577740000,28.403058097961235,-92.05514288616132,-64.11726760087039,185
2022-09-28,3651.93994140625,3736.739990234375,3640.610107421875,3719.0400390625,3719.0400390625,4684850000,26.731172253045543,-99.34193455306513,-71.16220099130933,186
2022-09-29,3687.010009765625,3687.010009765625,3610.39990234375,3640.469970703125,3640.469970703125,4681810000,31.166671311196183,-101.12124525427225,-77.15400984390192,187
2022-09-30,3633.47998046875,3671.43994140625,3584.1298828125,3585.6201171875,3585.6201171875,5645360000,28.345952143089107,-105.6331150039232,-82.84983087590618,188
2022-10-03,3609.780029296875,3698.35009765625,3604.929931640625,3678.429931640625,3678.429931640625,4806680000,27.173358848077754,-109.85485390406757,-88.25083548153846,189
2022-10-04,3726.4599609375,3791.919921875,3726.4599609375,3790.929931640625,3790.929931640625,5146580000,40.27302616080494,-102.60277611485344,-91.12122360820146,190
2022-10-05,3753.25,3806.909912109375,3722.659912109375,3783.280029296875,3783.280029296875,4293180000,42.81636155453995,-93.61458924806448,-91.61989673617407,191
2022-10-06,3771.969970703125,3797.929931640625,3739.219970703125,3744.52001953125,3744.52001953125,4252100000,44.59187148927033,-84.01239857841483,-90.09839710462222,192
2022-10-07,3706.739990234375,3706.739990234375,3620.72998046875,3639.659912109375,3639.659912109375,4449660000,39.93847971272574,-80.73543967430533,-88.22580561855884,193
2022-10-10,3647.510009765625,3652.169921875,3588.10009765625,3612.389892578125,3612.389892578125,3834320000,36.24032538362912,-81.97285846575187,-86.97521618799746,194
2022-10-11,3595.860107421875,3640.659912109375,3568.449951171875,3588.840087890625,3588.840087890625,4759030000,33.34107514973155,-86.12840262361533,-86.80585347512104,195
2022-10-12,3590.830078125,3608.340087890625,3573.860107421875,3577.030029296875,3577.030029296875,4006830000,33.06365996340625,-88.80390647897184,-87.20546407589121,196
2022-10-13,3520.3701171875,3685.409912109375,3491.580078125,3669.909912109375,3669.909912109375,5021680000,29.376384812317752,-95.50882625263876,-88.86613651124073,197
2022-10-14,3690.409912109375,3712.0,3579.679931640625,3583.070068359375,3583.070068359375,4243030000,45.24591314732456,-86.10912076812474,-88.31473336261753,198
2022-10-17,3638.64990234375,3689.72998046875,3638.64990234375,3677.949951171875,3677.949951171875,4352780000,42.14167968449518,-81.89238225565623,-87.03026314122528,199
2022-10-18,3746.260009765625,3762.7900390625,3686.530029296875,3719.97998046875,3719.97998046875,4483740000,49.84584103083073,-69.07114115091599,-83.43843874316343,200
2022-10-19,3703.110107421875,3728.580078125,3666.510009765625,3695.159912109375,3695.159912109375,4223800000,47.13552854994025,-61.681031171478935,-79.08695722882653,201
2022-10-20,3689.050048828125,3736.0,3656.43994140625,3665.780029296875,3665.780029296875,4496620000,46.25301280864732,-56.309741346960436,-74.53151405245332,202
2022-10-21,3657.10009765625,3757.889892578125,3647.419921875,3752.75,3752.75,5078020000,44.226611321782656,-54.00847344292106,-70.42690593054687,203
2022-10-24,3762.010009765625,3810.739990234375,3741.64990234375,3797.340087890625,3797.340087890625,4747930000,51.708140958473955,-43.22112271230844,-64.98574928689918,204
2022-10-25,3799.43994140625,3862.85009765625,3799.43994140625,3859.110107421875,3859.110107421875,4843120000,54.07514166698675,-31.29108274733653,-58.24681597898665,205
2022-10-26,3825.969970703125,3886.14990234375,3824.070068359375,3830.60009765625,3830.60009765625,4817310000,55.73138365549136,-19.471236189874162,-50.49170002116416,206
2022-10-27,3834.68994140625,3859.949951171875,3803.7900390625,3807.300048828125,3807.300048828125,4687320000,56.289371827080444,-9.29316801964842,-42.25199362086101,207
2022-10-28,3808.260009765625,3905.419921875,3808.260009765625,3901.06005859375,3901.06005859375,4459410000,54.064982468737966,-3.3213636522609704,-34.465867627141,208
2022-10-31,3881.85009765625,3893.72998046875,3863.179931640625,3871.97998046875,3871.97998046875,4820620000,58.931328891635324,7.265685112919073,-26.119557079128988,209
2022-11-01,3901.7900390625,3911.7900390625,3843.800048828125,3856.10009765625,3856.10009765625,4481210000,60.16283563047687,17.068232205078402,-17.481999222287513,210
2022-11-02,3852.89990234375,3894.43994140625,3758.679931640625,3759.68994140625,3759.68994140625,4899000000,55.74872570288094,20.653712813050788,-9.854856815219854,211
2022-11-03,3733.25,3750.590087890625,3698.14990234375,3719.889892578125,3719.889892578125,4625290000,46.71534719424793,13.682758540444866,-5.147333744086911,212
2022-11-04,3766.97998046875,3796.340087890625,3708.840087890625,3770.550048828125,3770.550048828125,5400180000,49.21368077794898,10.75596650054922,-1.966673695159685,213
2022-11-07,3780.7099609375,3813.949951171875,3764.699951171875,3806.800048828125,3806.800048828125,4341620000,50.23649731244014,9.43558979442787,0.3137790027578258,214
2022-11-08,3817.02001953125,3859.39990234375,3786.280029296875,3828.110107421875,3828.110107421875,4607640000,52.93598698934019,11.19010742196042,2.4890446865983447,215
2022-11-09,3810.93994140625,3818.199951171875,3744.219970703125,3748.570068359375,3748.570068359375,4645010000,52.4231717571635,11.95218642590271,4.381673034459218,216
2022-11-10,3859.889892578125,3958.330078125,3859.889892578125,3956.3701171875,3956.3701171875,5781260000,56.10961129521907,16.317889027592173,6.768916233085809,217
2022-11-11,3963.719970703125,4001.47998046875,3944.820068359375,3992.929931640625,3992.929931640625,5593310000,62.70987218794045,27.835093719484576,10.982151730365564,218
2022-11-14,3977.969970703125,4008.969970703125,3956.39990234375,3957.25,3957.25,4561930000,63.52067425082753,37.678087780431724,16.321338940378794,219
2022-11-15,4006.409912109375,4028.840087890625,3953.169921875,3991.72998046875,3991.72998046875,5015310000,65.14933474520757,47.229168620926885,22.502904876488415,220
2022-11-16,3976.820068359375,3983.090087890625,3954.340087890625,3958.7900390625,3958.7900390625,4165320000,62.04554005087021,51.813541645577516,28.365032230306234,221
2022-11-17,3919.260009765625,3954.330078125,3906.5400390625,3946.56005859375,3946.56005859375,4051780000,56.41510868282837,50.22313359592408,32.73665250342981,222
2022-11-18,3966.389892578125,3979.889892578125,3935.97998046875,3965.340087890625,3965.340087890625,4037360000,59.644313939195534,52.16439277174004,36.62220055709186,223
2022-11-21,3956.22998046875,3962.0,3933.340087890625,3949.93994140625,3949.93994140625,3850690000,58.635756834741436,52.28037899168294,39.753836244010074,224
2022-11-22,3965.510009765625,4005.8798828125,3956.8798828125,4003.580078125,4003.580078125,3887990000,59.31251939396943,52.51575082880572,42.306219160969206,225
2022-11-23,4000.300048828125,4033.780029296875,3998.659912109375,4027.260009765625,4027.260009765625,3279720000,61.83357800144355,54.87696263975613,44.8203678567266,226
2022-11-25,4023.340087890625,4034.02001953125,4020.760009765625,4026.1201171875,4026.1201171875,1706460000,63.44881617026445,57.939488255717606,47.4441919365248,227
2022-11-28,4005.360107421875,4012.27001953125,3955.77001953125,3963.93994140625,3963.93994140625,3615430000,61.2696458334098,58.244323407403044,49.604218230700454,228
2022-11-29,3964.18994140625,3976.77001953125,3937.64990234375,3957.6298828125,3957.6298828125,3546040000,56.48572028403241,54.535171625767816,50.59040890971393,229
2022-11-30,3957.179931640625,4080.110107421875,3938.580078125,4080.110107421875,4080.110107421875,6579360000,55.68841509900112,50.448454532063806,50.56201803418391,230
2022-12-01,4087.139892578125,4100.509765625,4050.8701171875,4076.570068359375,4076.570068359375,4527130000,65.43054791383645,57.038875863553585,51.85738960005784,231
2022-12-02,4040.169921875,4080.47998046875,4026.6298828125,4071.699951171875,4071.699951171875,4012620000,60.27287200687641,57.80540345050031,53.04699237014634,232
2022-12-05,4052.02001953125,4052.449951171875,3984.489990234375,3998.840087890625,3998.840087890625,4280820000,61.10586985277222,58.69251515130736,54.17609692637855,233
2022-12-06,3996.6298828125,4001.510009765625,3918.389892578125,3941.260009765625,3941.260009765625,4368380000,55.27199582899633,54.30009870968797,54.20089728304043,234
2022-12-07,3933.280029296875,3957.570068359375,3922.679931640625,3933.919921875,3933.919921875,4118050000,49.456396870711906,45.186392684840484,52.397996363400445,235
2022-12-08,3947.7900390625,3974.18994140625,3935.830078125,3963.510009765625,3963.510009765625,4006900000,50.734996557635135,38.6885737271914,49.656111836158644,236
2022-12-09,3954.169921875,3977.02001953125,3933.0400390625,3934.3798828125,3934.3798828125,3888260000,51.31812652252649,33.66573102202801,46.45803567333252,237
2022-12-12,3939.2900390625,3990.7099609375,3935.300048828125,3990.56005859375,3990.56005859375,3904130000,49.83647639509509,28.15980114522472,42.79838876771096,238
2022-12-13,4069.3798828125,4100.9599609375,3993.030029296875,4019.64990234375,4019.64990234375,5079360000,60.558113684747056,33.902666399635564,41.019244294095884,239
2022-12-14,4015.5400390625,4053.760009765625,3965.64990234375,3995.320068359375,3995.320068359375,4472340000,55.291000986167056,33.720790771043994,39.5595535894855,240
2022-12-15,3958.3701171875,3958.3701171875,3879.449951171875,3895.75,3895.75,4493900000,50.28923056317969,28.633449536152057,37.37433277881881,241
2022-12-16,3890.909912109375,3890.909912109375,3827.909912109375,3852.360107421875,3852.360107421875,7493660000,45.10420313773308,18.939892898182734,33.687444802691594,242
2022-12-19,3853.7900390625,3854.860107421875,3800.0400390625,3817.659912109375,3817.659912109375,3969610000,42.50714590101344,8.168257307451313,28.58360730364354,243
2022-12-20,3810.469970703125,3838.239990234375,3795.6201171875,3821.6201171875,3821.6201171875,3985370000,39.63867178822872,-3.819875828570275,22.10291067720078,244
2022-12-21,3839.489990234375,3889.820068359375,3839.489990234375,3878.43994140625,3878.43994140625,3775200000,42.44085528915692,-10.85376916821906,15.511574708116811,245
2022-12-22,3853.260009765625,3853.260009765625,3764.489990234375,3822.389892578125,3822.389892578125,3956950000,43.77465750000616,-15.142501489744063,9.380759468544635,246
2022-12-23,3815.110107421875,3845.800048828125,3797.010009765625,3844.820068359375,3844.820068359375,2819280000,40.94385610535353,-21.37335233899057,3.2299371070375944,247
2022-12-27,3843.340087890625,3846.64990234375,3813.219970703125,3829.25,3829.25,3030300000,43.838069203272674,-23.759537869081214,-2.1679578881861667,248
2022-12-28,3829.56005859375,3848.320068359375,3780.780029296875,3783.219970703125,3783.219970703125,3083520000,42.73705169950155,-26.457554078799603,-7.025877126308854,249
2022-12-29,3805.449951171875,3858.18994140625,3805.449951171875,3849.280029296875,3849.280029296875,3003680000,40.805971905840266,-30.193187267317626,-11.65933915451061,250
2022-12-30,3829.06005859375,3839.85009765625,3800.340087890625,3839.5,3839.5,2979870000,43.498375117206756,-30.892456127604873,-15.505962549129464,251
